AKT1	C3463815	Feel fatigue
AKT1	C4084776	Weight loss
AKT2	C0009450	Infection
AKT2	C0009792	Consciousness disorder
AKT2	C0011849	Diabetes mellitus
AKT2	C0018939	Blood disorder
AKT2	C0020175	Hunger
AKT2	C0022107	Irritability
AKT2	C0023380	Lethargy
AKT2	C0032584	Polyp
AKT2	C0032617	Polyuria
AKT2	C0037278	Skin infection
AKT2	C0039971	Thirst
AKT2	C0043241	Wound infection
AKT2	C0043250	Wound
AKT2	C0085602	Polydipsia
AKT2	C0232466	Feeding difficulties
AKT2	C0233467	Inappropriate affect
AKT2	C0426590	Symptom thirst
AKT2	C0557875	Tired
AKT2	C0699744	Ear infection
AKT2	C0849970	Feel tired
AKT2	C1096106	Wound complication
AKT3	C0020255	Hydrocephalus
AKT3	C0152427	Polydactyly
AKT3	C0235031	Neurological symptom
AKT3	C0424605	Developmental delay
ALAD	C0000737	Abdominal pain
ALAD	C0003467	Anxiety
ALAD	C0009806	Constipation
ALAD	C0015663	Fasting
ALAD	C0015672	Fatigue
ALAD	C0018681	Headache
ALAD	C0022107	Irritability
ALAD	C0027497	Nausea
ALAD	C0027498	Nausea vomiting
ALAD	C0030193	Pain
ALAD	C0031117	Neuropathy peripheral
ALAD	C0032343	Poisoning
ALAD	C0039231	Tachycardia
ALAD	C0042963	Vomiting
ALAD	C0042965	Vomit
ALAD	C0085584	Encephalopathy
ALAD	C0085631	Agitation
ALAD	C0149738	Neurological pain
ALAD	C0150055	Pain chronic
ALAD	C0162565	Porphyria acute
ALAD	C0184567	Pain acute
ALAD	C0221752	Blood urine
ALAD	C0232597	Acute vomiting
ALAD	C0233401	Psychiatric symptom
ALAD	C0235031	Neurological symptom
ALAD	C0259749	Autonomic neuropathy
ALAD	C0278140	Pain severe
ALAD	C0302807	Agitation mental
ALAD	C0401149	Constipation chronic
ALAD	C0423653	Abdominal pain type
ALAD	C0426396	Dark urine
ALAD	C0478148	Other chronic pain
ALAD	C0518088	Reported pain
ALAD	C0520963	Pain diffuse
ALAD	C0522067	Hepatic pain
ALAD	C0558489	Renal pain
ALAD	C0740651	Abdominal symptom
ALAD	C0746779	Nausea chronic
ALAD	C0750402	Weakness peripheral
ALAD	C0750406	Weakness transient
ALAD	C0856054	Mental status changes
ALAD	C0860603	Anxiety symptom
ALAD	C0948239	Medication vomiting
ALAD	C1565489	Renal impairment
ALAD	C1579064	Weakness symptoms
ALAD	C2910387	Severe abdominal pain
ALAD	C2910388	Other abdominal pain
ALAD	C2957106	Headache severe
ALAD	C2984057	Have nausea
ALAD	C2984058	Have pain
ALAD	C3641755	Have constipation
ALAD	C3647129	Pain pressure
ALAD	C3840090	Abdominal muscle pain
ALAD	C3862404	Severe muscle pain
ALAS2	C0015672	Fatigue
ALAS2	C0030193	Pain
ALAS2	C0030232	Pallor
ALAS2	C0038435	Stress
ALAS2	C0038999	Swelling
ALAS2	C0041834	Erythema
ALAS2	C0150055	Pain chronic
ALAS2	C0234230	Burn pain
ALAS2	C0239549	Fat intolerance
ALAS2	C0241136	Pain of skin
ALAS2	C0241137	Skin pallor
ALAS2	C0241165	Skin thickening
ALAS2	C0278140	Pain severe
ALAS2	C0281982	Skin swelling
ALAS2	C0282193	Iron overload
ALAS2	C0424805	Breath symptom
ALAS2	C0521991	Stress symptom
ALAS2	C0677500	Stinging
ALAS2	C1274925	Painful skin
ALAS2	C1579064	Weakness symptoms
ALB	C0015672	Fatigue
ALB	C0027769	Nervousness
ALB	C0030252	Palpitations
ALB	C0043094	Weight increased
ALB	C0150908	Weight loss
ALB	C0151477	Hormone level abnormal
ALB	C0159028	General symptom
ALB	C0438215	Laboratory test abnormal
ALB	C0457558	Anal symptoms
ALB	C0497406	Over weight
ALB	C1542746	Abnormal weight loss
ALB	C4084776	Weight loss
ALDH18A1	C0002940	Aneurysm
ALDH18A1	C0003486	Aortic aneurysm
ALDH18A1	C0003493	Aortic disorder
ALDH18A1	C0007222	Cardiovascular disorder
ALDH18A1	C0009917	Muscle contracture
ALDH18A1	C0009918	Joint contracture
ALDH18A1	C0010495	Cutis laxa
ALDH18A1	C0013362	Dysarthria
ALDH18A1	C0019270	Hernia
ALDH18A1	C0019294	Inguinal hernia
ALDH18A1	C0019322	Umbilical hernia
ALDH18A1	C0021167	Incontinence
ALDH18A1	C0025958	Microcephaly
ALDH18A1	C0026827	Hypotonia
ALDH18A1	C0030486	Paraplegia
ALDH18A1	C0034067	Emphysema
ALDH18A1	C0034933	Reflexes abnormal
ALDH18A1	C0150045	Urge incontinence
ALDH18A1	C0151686	Growth retardation
ALDH18A1	C0151889	Hyperreflexia
ALDH18A1	C0152027	Sensory disturbance
ALDH18A1	C0231170	Disability
ALDH18A1	C0232841	Bladder dysfunction
ALDH18A1	C0234131	Motor dysfunction
ALDH18A1	C0235031	Neurological symptom
ALDH18A1	C0424605	Developmental delay
ALDH18A1	C0426359	Urinary sign
ALDH18A1	C0426980	Motor symptom
ALDH18A1	C0427068	Legs weakness
ALDH18A1	C0476241	Delayed milestone
ALDH18A1	C0476293	Urinary tract symptom
ALDH18A1	C0497274	Joint symptom
ALDH18A1	C0575081	Gait disturbance
ALDH18A1	C0741548	Bladder symptoms
ALDH18A1	C0744247	Gait change
ALDH18A1	C0852949	Arterial disorder
ALDH18A1	C1579064	Weakness symptoms
ALDH18A1	C2220255	Motor disturbances
ALDH18A1	C3509787	Progressive limb weakness
ALDH1A2	C0010520	Cyanosis
ALDH1A2	C0012241	Gastrointestinal malformation
ALDH1A2	C0015544	Failure to thrive
ALDH1A2	C0018801	Cardiac failure
ALDH1A2	C0018808	Cardiac murmur
ALDH1A2	C0019270	Hernia
ALDH1A2	C0019284	Diaphragmatic hernia
ALDH1A2	C0178282	Abdominal hernia
ALDH1A2	C0232466	Feeding difficulties
ALDH1A2	C0235295	Distress abdominal
ALDH1A2	C0235832	Hernia congenital
ALDH1A2	C0235833	Congenital diaphragmatic hernia
ALDH1A2	C0265783	Pulmonary hypoplasia
ALDH1A2	C0424805	Breath symptom
ALDH1A2	C0426576	Gastrointestinal symptom
ALDH1A2	C0476273	Respiratory distress
ALDH1A2	C0548823	Gastrointestinal distress
ALDH1A2	C0553668	Breathing labor
ALDH1A2	C0576456	Poor feeding
ALDH1A2	C0740651	Abdominal symptom
ALDH1A2	C0741933	Cardiac symptom
ALDH1A2	C0850760	Cardiovascular problem
ALDH1A2	C0920703	Gastrointestinal sign
ALDH1A2	C1145670	Respiratory failure
ALDH1A3	C0028738	Nystagmus
ALDH1A3	C0038379	Strabismus
ALDH1A3	C0392702	Abnormal involuntary movement
ALDH1A3	C2220042	Bilateral red eyes
ALDH1A3	C3665386	Abnormal vision
ALDH2	C0004604	Back pain
ALDH2	C0008031	Chest pain
ALDH2	C0010200	Cough
ALDH2	C0011168	Dysphagia
ALDH2	C0011175	Dehydration
ALDH2	C0012833	Dizziness
ALDH2	C0016382	Flushing
ALDH2	C0018681	Headache
ALDH2	C0020649	Hypotension
ALDH2	C0027497	Nausea
ALDH2	C0027498	Nausea vomiting
ALDH2	C0029537	Other chest pain
ALDH2	C0030193	Pain
ALDH2	C0030252	Palpitations
ALDH2	C0039070	Syncope
ALDH2	C0039231	Tachycardia
ALDH2	C0042963	Vomiting
ALDH2	C0042965	Vomit
ALDH2	C0043094	Weight increased
ALDH2	C0150908	Weight loss
ALDH2	C0159028	General symptom
ALDH2	C0231218	Malaise
ALDH2	C0232597	Acute vomiting
ALDH2	C0234215	Discomfort
ALDH2	C0235002	Head discomfort
ALDH2	C0559546	Adverse reaction
ALDH2	C0562483	Cough persistent
ALDH2	C0596240	Cancer pain
ALDH2	C0742281	Chest pain angina
ALDH2	C0744633	Headache acute
ALDH2	C0858277	Angina symptom
ALDH2	C0858924	General discomfort
ALDH2	C0863164	Headache discomfort
ALDH2	C1534967	Hand pain
ALDH2	C1579064	Weakness symptoms
ALDH2	C1719397	Pain due to malignancy
ALDH2	C2004489	Regurgitation
ALDH2	C2029691	Headache associated
ALDH2	C4084776	Weight loss
ALDH2	C4084788	Have dizziness
ALDH3A2	C0020757	Ichthyosis
ALDH3A2	C0085636	Photophobia
ALDH3A2	C0151908	Dry skin
ALDH3A2	C0221165	Diplegia
ALDH3A2	C0231170	Disability
ALDH3A2	C0235031	Neurological symptom
ALDH3A2	C0235972	Retinal deposits
ALDH3A2	C0423773	Skin scaly
ALDH3A2	C0424605	Developmental delay
ALDH3A2	C0426980	Motor symptom
ALDH4A1	C0004941	Behavioral symptoms
ALDH4A1	C0231170	Disability
ALDH4A1	C0235031	Neurological symptom
ALDH4A1	C0424605	Developmental delay
ALDH4A1	C0751265	Learning disability
ALDH4A1	C0751378	Neurologic sign
ALDH5A1	C0004134	Ataxia
ALDH5A1	C0004941	Behavioral symptoms
ALDH5A1	C0009241	Cognitive disorder
ALDH5A1	C0011757	Developmental coordination disorder
ALDH5A1	C0014544	Epilepsy
ALDH5A1	C0023012	Delay language
ALDH5A1	C0023014	Developmental disorder language
ALDH5A1	C0023186	Learning disorder
ALDH5A1	C0026827	Hypotonia
ALDH5A1	C0037317	Sleep disturbance
ALDH5A1	C0037822	Speech disorder
ALDH5A1	C0231170	Disability
ALDH5A1	C0235031	Neurological symptom
ALDH5A1	C0241850	Coordination deficit
ALDH5A1	C0424605	Developmental delay
ALDH5A1	C0476241	Delayed milestone
ALDH5A1	C0520966	Coordination abnormal
ALDH5A1	C0521654	Motor deficit
ALDH5A1	C0575090	Balance disorder
ALDH5A1	C0751265	Learning disability
ALDH5A1	C0851578	Sleep disorder
ALDH5A1	C0851647	Muscle tone disorder
ALDH5A1	C2220255	Motor disturbances
ALDH5A1	C4049602	Hyperactivity
ALDH6A1	C0001122	Acidosis
ALDH6A1	C0004134	Ataxia
ALDH6A1	C0026827	Hypotonia
ALDH6A1	C0042963	Vomiting
ALDH6A1	C0042965	Vomit
ALDH6A1	C0220981	Metabolic acidosis
ALDH6A1	C0235031	Neurological symptom
ALDH6A1	C0424605	Developmental delay
ALDH6A1	C0426980	Motor symptom
ALDH6A1	C0476237	Metabolic symptoms
ALDH6A1	C0751378	Neurologic sign
ALDH6A1	C2363747	Neurological decompensation
ALDH6A1	C3898969	Have been vomiting
ALDH7A1	C0014544	Epilepsy
ALDH7A1	C0014550	Myoclonic epilepsy
ALDH7A1	C0022107	Irritability
ALDH7A1	C0026827	Hypotonia
ALDH7A1	C0151611	Electroencephalogram abnormal
ALDH7A1	C0159028	General symptom
ALDH7A1	C0231170	Disability
ALDH7A1	C0232466	Feeding difficulties
ALDH7A1	C0234533	Seizure generalized
ALDH7A1	C0424605	Developmental delay
ALDH7A1	C2267233	Hypotonia neonatal
ALDOA	C0013456	Ear pain
ALDOA	C0015544	Failure to thrive
ALDOA	C0019209	Hepatomegaly
ALDOA	C0026821	Cramp
ALDOA	C0027080	Myoglobinuria
ALDOA	C0030193	Pain
ALDOA	C0085639	Fall
ALDOA	C0231528	Myalgia
ALDOA	C0278140	Pain severe
ALDOA	C0518088	Reported pain
ALDOA	C0576456	Poor feeding
ALDOA	C0878544	Cardiomyopathy
ALDOA	C0920205	Neonatal hepatomegaly
ALDOA	C1579064	Weakness symptoms
ALDOA	C2045691	Character deficiency
ALDOA	C2984058	Have pain
ALDOA	C3862404	Severe muscle pain
ALDOB	C0000737	Abdominal pain
ALDOB	C0019209	Hepatomegaly
ALDOB	C0022107	Irritability
ALDOB	C0022346	Jaundice
ALDOB	C0023380	Lethargy
ALDOB	C0027497	Nausea
ALDOB	C0027498	Nausea vomiting
ALDOB	C0030193	Pain
ALDOB	C0042963	Vomiting
ALDOB	C0042965	Vomit
ALDOB	C0278140	Pain severe
ALDOB	C0423732	After pain
ALDOB	C0740651	Abdominal symptom
ALDOB	C2910387	Severe abdominal pain
ALG10B	C0003811	Arrhythmia
ALG10B	C0011071	Sudden death
ALG10B	C0023976	Long QT syndrome
ALG10B	C0038435	Stress
ALG10B	C0039070	Syncope
ALG10B	C0040479	Torsade de pointes
ALG10B	C0085298	Sudden cardiac death
ALG10B	C0085612	Ventricular arrhythmia
ALG10B	C0376297	Cardiac death
ALG10B	C0429028	Electrocardiogram QT interval
ALG10B	C0442856	Hypoperfusion
ALG10B	C0521991	Stress symptom
ALG10B	C0741933	Cardiac symptom
ALG10B	C0751535	Syncope cardiac
ALG10B	C1306577	Death
ALG10B	C1695782	Cerebral hypoperfusion
ALG10	C0003811	Arrhythmia
ALG10	C0011071	Sudden death
ALG10	C0023976	Long QT syndrome
ALG10	C0038435	Stress
ALG10	C0039070	Syncope
ALG10	C0040479	Torsade de pointes
ALG10	C0085298	Sudden cardiac death
ALG10	C0085612	Ventricular arrhythmia
ALG10	C0376297	Cardiac death
ALG10	C0429028	Electrocardiogram QT interval
ALG10	C0442856	Hypoperfusion
ALG10	C0521991	Stress symptom
ALG10	C0741933	Cardiac symptom
ALG10	C0751535	Syncope cardiac
ALG10	C1306577	Death
ALG10	C1695782	Cerebral hypoperfusion
ALG11	C0004134	Ataxia
ALG11	C0007758	Cerebellar ataxia
ALG11	C0014130	Endocrine disorder
ALG11	C0015544	Failure to thrive
ALG11	C0023895	Liver disorder
ALG11	C0026827	Hypotonia
ALG11	C0031117	Neuropathy peripheral
ALG11	C0231170	Disability
ALG11	C0232466	Feeding difficulties
ALG11	C0235031	Neurological symptom
ALG11	C0349410	Organ failure
ALG11	C0405479	Nipple disorder
ALG11	C0424605	Developmental delay
ALG11	C0520966	Coordination abnormal
ALG11	C0557874	Global developmental delay
ALG11	C0751378	Neurologic sign
ALG12	C0004134	Ataxia
ALG12	C0007758	Cerebellar ataxia
ALG12	C0014130	Endocrine disorder
ALG12	C0023895	Liver disorder
ALG12	C0025517	Metabolic disorder
ALG12	C0026827	Hypotonia
ALG12	C0026846	Muscle atrophy
ALG12	C0231170	Disability
ALG12	C0333641	Atrophy
ALG12	C0405479	Nipple disorder
ALG12	C0424605	Developmental delay
ALG12	C0476237	Metabolic symptoms
ALG12	C0740279	Cerebellar atrophy
ALG12	C0851647	Muscle tone disorder
ALG12	C1737329	Dysmorphism
ALG13	C0013447	Ear disorder
ALG13	C0025958	Microcephaly
ALG13	C0026650	Movement disorder
ALG13	C0026827	Hypotonia
ALG13	C0085584	Encephalopathy
ALG13	C0151611	Electroencephalogram abnormal
ALG13	C0231170	Disability
ALG13	C0232466	Feeding difficulties
ALG13	C0424605	Developmental delay
ALG13	C0426980	Motor symptom
ALG13	C0557874	Global developmental delay
ALG13	C0751378	Neurologic sign
ALG14	C0004941	Behavioral symptoms
ALG14	C0005745	Eyelid ptosis
ALG14	C0013447	Ear disorder
ALG14	C0014544	Epilepsy
ALG14	C0015397	Eye disorder
ALG14	C0015423	Eyelid disorder
ALG14	C0026650	Movement disorder
ALG14	C0026827	Hypotonia
ALG14	C0026846	Muscle atrophy
ALG14	C0026848	Myopathy
ALG14	C0028432	Nasal disorder
ALG14	C0029089	Ophthalmoplegia
ALG14	C0159028	General symptom
ALG14	C0231170	Disability
ALG14	C0235946	Cerebral atrophy
ALG14	C0333641	Atrophy
ALG14	C0392678	Impaired swallowing
ALG14	C0424605	Developmental delay
ALG14	C0476273	Respiratory distress
ALG14	C0521654	Motor deficit
ALG14	C0549225	Myasthenic syndrome
ALG14	C0557874	Global developmental delay
ALG14	C0743738	Eye weak
ALG14	C0746868	Neuromuscular symptom
ALG14	C0746869	Neuromuscular weakness
ALG14	C1579064	Weakness symptoms
ALG14	C4049602	Hyperactivity
ALG1	C0015544	Failure to thrive
ALG1	C0023895	Liver disorder
ALG1	C0025517	Metabolic disorder
ALG1	C0026827	Hypotonia
ALG1	C0028432	Nasal disorder
ALG1	C0231170	Disability
ALG1	C0232466	Feeding difficulties
ALG1	C0235031	Neurological symptom
ALG1	C0405479	Nipple disorder
ALG1	C0424605	Developmental delay
ALG1	C0476237	Metabolic symptoms
ALG1	C0751378	Neurologic sign
ALG2	C0005745	Eyelid ptosis
ALG2	C0011168	Dysphagia
ALG2	C0013447	Ear disorder
ALG2	C0014130	Endocrine disorder
ALG2	C0015423	Eyelid disorder
ALG2	C0015544	Failure to thrive
ALG2	C0017178	Gastrointestinal disorder
ALG2	C0023895	Liver disorder
ALG2	C0026650	Movement disorder
ALG2	C0026827	Hypotonia
ALG2	C0029089	Ophthalmoplegia
ALG2	C0035204	Respiratory disorder
ALG2	C0038379	Strabismus
ALG2	C0151686	Growth retardation
ALG2	C0231170	Disability
ALG2	C0231367	Activity intolerance
ALG2	C0235031	Neurological symptom
ALG2	C0239549	Fat intolerance
ALG2	C0405479	Nipple disorder
ALG2	C0424605	Developmental delay
ALG2	C0426576	Gastrointestinal symptom
ALG2	C0549225	Myasthenic syndrome
ALG2	C0743738	Eye weak
ALG2	C0746868	Neuromuscular symptom
ALG2	C0746869	Neuromuscular weakness
ALG2	C0750403	Weakness proximal
ALG2	C1536393	Ptosis of eyelid
ALG2	C1579064	Weakness symptoms
ALG2	C1737329	Dysmorphism
ALG3	C0004134	Ataxia
ALG3	C0007758	Cerebellar ataxia
ALG3	C0023895	Liver disorder
ALG3	C0026827	Hypotonia
ALG3	C0026846	Muscle atrophy
ALG3	C0231170	Disability
ALG3	C0235031	Neurological symptom
ALG3	C0333641	Atrophy
ALG3	C0405479	Nipple disorder
ALG3	C0424605	Developmental delay
ALG3	C0557874	Global developmental delay
ALG3	C0740279	Cerebellar atrophy
ALG3	C1542197	Bleeding
ALG5	C0000737	Abdominal pain
ALG5	C0002940	Aneurysm
ALG5	C0007766	Intracranial aneurysm
ALG5	C0010709	Cyst
ALG5	C0016199	Flank pain
ALG5	C0020538	Hypertension
ALG5	C0030193	Pain
ALG5	C0150055	Pain chronic
ALG5	C0221752	Blood urine
ALG5	C0242656	Disease progression
ALG5	C0740651	Abdominal symptom
ALG5	C0858765	Vascular pain
ALG5	C0947999	Blood urine present
ALG5	C2984058	Have pain
ALG5	C3647129	Pain pressure
ALG6	C0004134	Ataxia
ALG6	C0015544	Failure to thrive
ALG6	C0023895	Liver disorder
ALG6	C0026827	Hypotonia
ALG6	C0038379	Strabismus
ALG6	C0231170	Disability
ALG6	C0232466	Feeding difficulties
ALG6	C0405479	Nipple disorder
ALG6	C0424605	Developmental delay
ALG6	C0520966	Coordination abnormal
ALG6	C0575090	Balance disorder
ALG6	C1542197	Bleeding
ALG8	C0000731	Abdominal distension
ALG8	C0000734	Abdomen mass
ALG8	C0000737	Abdominal pain
ALG8	C0004134	Ataxia
ALG8	C0007758	Cerebellar ataxia
ALG8	C0009450	Infection
ALG8	C0010709	Cyst
ALG8	C0013456	Ear pain
ALG8	C0021290	Neonatal disorder
ALG8	C0023895	Liver disorder
ALG8	C0026827	Hypotonia
ALG8	C0030193	Pain
ALG8	C0231170	Disability
ALG8	C0232487	Abdominal discomfort
ALG8	C0234215	Discomfort
ALG8	C0239233	Early satiety
ALG8	C0242030	Pain with eating
ALG8	C0424605	Developmental delay
ALG8	C0426980	Motor symptom
ALG8	C0497131	Bleeding hemorrhage
ALG8	C0577559	Mass
ALG8	C0699744	Ear infection
ALG8	C0740651	Abdominal symptom
ALG8	C0948296	Ear discomfort
ALG8	C1112209	Abdominal infection
ALG8	C1542197	Bleeding
ALG8	C1868919	Upper abdominal discomfort
ALG8	C2267233	Hypotonia neonatal
ALG9	C0013447	Ear disorder
ALG9	C0015544	Failure to thrive
ALG9	C0017178	Gastrointestinal disorder
ALG9	C0019209	Hepatomegaly
ALG9	C0023895	Liver disorder
ALG9	C0025958	Microcephaly
ALG9	C0026827	Hypotonia
ALG9	C0028432	Nasal disorder
ALG9	C0085605	Hepatic failure
ALG9	C0086565	Hepatic function abnormal
ALG9	C0151686	Growth retardation
ALG9	C0151766	Liver function test abnormal
ALG9	C0231170	Disability
ALG9	C0239549	Fat intolerance
ALG9	C0349588	Stature short
ALG9	C0405479	Nipple disorder
ALG9	C0424605	Developmental delay
ALG9	C0476241	Delayed milestone
ALG9	C0576456	Poor feeding
ALG9	C0851647	Muscle tone disorder
ALG9	C1504379	Coagulation test abnormal
ALG9	C1542197	Bleeding
ALG9	C1737329	Dysmorphism
ALG9	C2012639	Growth on eye
ALG9	C2830460	Short stature
ALKBH8	C0004352	Autism
ALKBH8	C0004941	Behavioral symptoms
ALKBH8	C0009241	Cognitive disorder
ALKBH8	C0023012	Delay language
ALKBH8	C0037822	Speech disorder
ALKBH8	C0231170	Disability
ALKBH8	C0235031	Neurological symptom
ALKBH8	C0424605	Developmental delay
ALKBH8	C0426980	Motor symptom
ALKBH8	C0454644	Delayed language development
ALKBH8	C0476241	Delayed milestone
ALKBH8	C0557874	Global developmental delay
ALKBH8	C0751378	Neurologic sign
ALKBH8	C1510586	Autism spectrum disorder
ALK	C0000737	Abdominal pain
ALK	C0030193	Pain
ALK	C0151825	Bone pain
ALK	C0577559	Mass
ALK	C0740651	Abdominal symptom
ALK	C2910388	Other abdominal pain
ALK	C2984058	Have pain
ALK	C3273930	Tumor mass
ALMS1	C0009450	Infection
ALMS1	C0011849	Diabetes mellitus
ALMS1	C0011860	Type 2 diabetes mellitus
ALMS1	C0016059	Fibrosis
ALMS1	C0018801	Cardiac failure
ALMS1	C0020175	Hunger
ALMS1	C0020505	Hyperphagia
ALMS1	C0020619	Hypogonadism
ALMS1	C0021313	Kidney infection
ALMS1	C0021655	Insulin resistance
ALMS1	C0023890	Hepatic cirrhosis
ALMS1	C0028754	Obesity
ALMS1	C0034069	Pulmonary fibrosis
ALMS1	C0035078	Renal failure
ALMS1	C0085605	Hepatic failure
ALMS1	C0151650	Kidney fibrosis
ALMS1	C0231796	Respiratory abnormalities
ALMS1	C0239946	Hepatic fibrosis
ALMS1	C0456909	Blindness
ALMS1	C0476237	Metabolic symptoms
ALMS1	C0524620	Metabolic syndrome
ALMS1	C0699744	Ear infection
ALMS1	C0741933	Cardiac symptom
ALMS1	C0878544	Cardiomyopathy
ALMS1	C1145670	Respiratory failure
ALMS1	C1565489	Renal impairment
ALMS1	C3665347	Visual impairment
ALMS1	C3665386	Abnormal vision
ALMS1	C3887873	Hearing loss
ALOX12B	C0013592	Ectropion
ALOX12B	C0151908	Dry skin
ALOX12B	C0159028	General symptom
ALOX12B	C0314719	Dry eye
ALOX12B	C0518214	Life quality
ALOX12B	C0870082	Hyperkeratosis
ALOX12B	C2010778	Generalized dry skin
ALOX5AP	C0037822	Speech disorder
ALOX5AP	C1579064	Weakness symptoms
ALOX5	C0004096	Asthma
ALOX5	C0008031	Chest pain
ALOX5	C0028778	Obstruction
ALOX5	C0029537	Other chest pain
ALOX5	C0030193	Pain
ALOX5	C0043144	Wheezing
ALOX5	C0424805	Breath symptom
ALOX5	C0742281	Chest pain angina
ALOX5	C0858277	Angina symptom
ALOX5	C0858765	Vascular pain
ALOX5	C4084764	Shortness of breath
ALOXE3	C0013592	Ectropion
ALOXE3	C0015393	Congenital eye disorder
ALOXE3	C0015397	Eye disorder
ALOXE3	C0015423	Eyelid disorder
ALOXE3	C0020620	Hypohidrosis
ALOXE3	C0020757	Ichthyosis
ALOXE3	C0159028	General symptom
ALOXE3	C0241165	Skin thickening
ALOXE3	C0870082	Hyperkeratosis
ALOXE3	C2188185	One eye is red
ALPK1	C0003028	Anhidrosis
ALPK1	C0018681	Headache
ALPK1	C0029132	Optic nerve disorder
ALPK1	C0035304	Retinal degeneration
ALPK1	C0035309	Retinal disorder
ALPK1	C0037997	Spleen disorder
ALPK1	C0038002	Splenomegaly
ALPK1	C0038999	Swelling
ALPK1	C1306792	Red man syndrome
ALPK1	C2029691	Headache associated
ALPK1	C3665347	Visual impairment
ALPK3	C0003811	Arrhythmia
ALPK3	C0007194	Hypertrophic cardiomyopathy
ALPK3	C0008031	Chest pain
ALPK3	C0015672	Fatigue
ALPK3	C0018801	Cardiac failure
ALPK3	C0020564	Hypertrophy
ALPK3	C0023212	Left ventricular failure
ALPK3	C0030193	Pain
ALPK3	C0030252	Palpitations
ALPK3	C0039070	Syncope
ALPK3	C0085612	Ventricular arrhythmia
ALPK3	C0149721	Left ventricular hypertrophy
ALPK3	C0239549	Fat intolerance
ALPK3	C0242979	Muscle fatigue
ALPK3	C0278140	Pain severe
ALPK3	C0340279	Ventricular hypertrophy
ALPK3	C0424805	Breath symptom
ALPK3	C0518088	Reported pain
ALPK3	C0741933	Cardiac symptom
ALPK3	C0751535	Syncope cardiac
ALPK3	C0849925	Ventricular failure
ALPK3	C0878544	Cardiomyopathy
ALPK3	C1383860	Cardiac hypertrophy
ALPK3	C2126115	Fainting with exercise
ALPK3	C2984058	Have pain
ALPL	C0003864	Arthritis
ALPL	C0010278	Craniosynostosis
ALPL	C0011334	Dental caries
ALPL	C0013447	Ear disorder
ALPL	C0016658	Fracture
ALPL	C0016664	Stress fracture
ALPL	C0022362	Jaw disorder
ALPL	C0026827	Hypotonia
ALPL	C0026858	Musculoskeletal pain
ALPL	C0030193	Pain
ALPL	C0031090	Periodontal disease
ALPL	C0035204	Respiratory disorder
ALPL	C0035579	Rickets
ALPL	C0038435	Stress
ALPL	C0151786	Muscular weakness
ALPL	C0151825	Bone pain
ALPL	C0159028	General symptom
ALPL	C0302295	Eruption
ALPL	C0349588	Stature short
ALPL	C0423628	Pain teeth
ALPL	C0426980	Motor symptom
ALPL	C0427068	Legs weakness
ALPL	C0476241	Delayed milestone
ALPL	C0497274	Joint symptom
ALPL	C0521991	Stress symptom
ALPL	C0553730	Chondrocalcinosis
ALPL	C0746687	Musculoskeletal weakness
ALPL	C1142470	Suture related complication
ALPL	C1145670	Respiratory failure
ALPL	C1533692	Dental eruption
ALPL	C1579064	Weakness symptoms
ALPL	C2830460	Short stature
ALPL	C2984058	Have pain
ALPL	C3267038	Fracture pain
ALPL	C4085210	Usual severity pain
ALS2	C0009024	Clonus
ALS2	C0011168	Dysphagia
ALS2	C0013362	Dysarthria
ALS2	C0013447	Ear disorder
ALS2	C0026650	Movement disorder
ALS2	C0026827	Hypotonia
ALS2	C0026838	Muscle spasticity
ALS2	C0034933	Reflexes abnormal
ALS2	C0037822	Speech disorder
ALS2	C0151889	Hyperreflexia
ALS2	C0151936	Tendon disorder
ALS2	C0152027	Sensory disturbance
ALS2	C0159028	General symptom
ALS2	C0221170	Stiffness muscle
ALS2	C0426980	Motor symptom
ALS2	C0427008	Stiffness
ALS2	C0575081	Gait disturbance
ALS2	C1273573	unsteady gait
ALS2	C1579064	Weakness symptoms
ALS2	C1859270	Slow speech
ALS2	C3509787	Progressive limb weakness
ALX1	C0008924	Cleft lip
ALX1	C0008925	Cleft palate
ALX1	C0015397	Eye disorder
ALX1	C0334044	Dysplasia
ALX3	C0008924	Cleft lip
ALX3	C0008925	Cleft palate
ALX3	C0334044	Dysplasia
ALX4	C0008924	Cleft lip
ALX4	C0008925	Cleft palate
ALX4	C0010278	Craniosynostosis
ALX4	C0018681	Headache
ALX4	C0042376	Vascular headache
ALX4	C0231557	Bone development abnormal
ALX4	C0235031	Neurological symptom
ALX4	C0334044	Dysplasia
ALX4	C0423622	Parietal headache
ALX4	C0424605	Developmental delay
ALX4	C0744648	Headache persistent
ALX4	C0751378	Neurologic sign
ALX4	C1142470	Suture related complication
ALX4	C1737329	Dysmorphism
ALX4	C2029691	Headache associated
AMACR	C0004134	Ataxia
AMACR	C0019209	Hepatomegaly
AMACR	C0022346	Jaundice
AMACR	C0022353	Jaundice neonatal
AMACR	C0022354	Jaundice cholestatic
AMACR	C0024523	Malabsorption
AMACR	C0026827	Hypotonia
AMACR	C0026838	Muscle spasticity
AMACR	C0035579	Rickets
AMACR	C0231170	Disability
AMACR	C0235031	Neurological symptom
AMACR	C0278012	Red stool
AMACR	C0311394	Walking disability
AMACR	C0424605	Developmental delay
AMACR	C0520966	Coordination abnormal
AMACR	C0744247	Gait change
AMACR	C0751378	Neurologic sign
